post_id,title,slug,link,date,modified,featured_media,featured_url,featured_reuse_count,featured_needs_replacement,total_body_images,fixed_body_images,article_specific_body_images,article_image_ids,article_image_urls,body_images_to_add_for_target_3,h2_count,screenPageViews_12m,activeUsers_12m,sessions_12m,engagedSessions_12m,screenPageViews_90d,activeUsers_90d,sessions_90d,engagedSessions_90d,gsc_clicks_12m,gsc_impressions_12m,gsc_ctr_12m,gsc_position_12m,gsc_clicks_90d,gsc_impressions_90d,gsc_ctr_90d,gsc_position_90d,recent_pace_index,access_rank,top_search_queries_12m,recommended_image_action
1087,冬に腰痛や坐骨神経痛が悪化する理由と対策は？予防法をわかりやすく解説！,%e5%86%ac%e3%81%ab%e8%85%b0%e7%97%9b%e3%82%84%e5%9d%90%e9%aa%a8%e7%a5%9e%e7%b5%8c%e7%97%9b%e3%81%8c%e6%82%aa%e5%8c%96%e3%81%99%e3%82%8b%e7%90%86%e7%94%b1%e3%81%a8%e5%af%be%e7%ad%96%e3%81%af%ef%bc%9f,https://physical-balance-lab.com/1087/,2024-11-25T10:31:29,2024-11-25T10:36:21,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,2,"1089,719",https://physical-balance-lab.com/wp/wp-content/uploads/2024/11/unnamed-file.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/Firefly-日本人女性。30代。腰が痛い様子。オフィス。カジュアルな服装。痛みで暗い表情。-37970-e1717841126733.jpg,1,6,26.0,16.0,17.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.15598290598290598,47,,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1714,側弯症の腰痛はなぜ続く？背骨の並びと負担の集まり方をやさしく解説,adult-scoliosis-low-back-pain-asymmetry-guide,https://physical-balance-lab.com/1714/,2026-03-13T13:34:24,2026-07-17T20:44:30,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,25.0,14.0,18.0,15.0,6.0,4.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.9733333333333334,48,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1185,【側弯症解説シリーズ】第8回：治療の選択で未来が変わる！脊柱側弯症と関節可動域の深い関係,%e3%80%90%e5%81%b4%e5%bc%af%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac8%e5%9b%9e%ef%bc%9a%e6%b2%bb%e7%99%82%e3%81%ae%e9%81%b8%e6%8a%9e%e3%81%a7%e6%9c%aa%e6%9d%a5,https://physical-balance-lab.com/1185/,2025-04-22T16:38:11,2025-05-02T12:19:40,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,10,25.0,21.0,21.0,21.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.8111111111111111,49,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
599,【肩こりを改善したいなら「肩甲骨はがし」をやめよう！】,%e3%80%90%e8%82%a9%e3%81%93%e3%82%8a%e3%82%92%e6%94%b9%e5%96%84%e3%81%97%e3%81%9f%e3%81%84%e3%81%aa%e3%82%89%e3%80%8c%e8%82%a9%e7%94%b2%e9%aa%a8%e3%81%af%e3%81%8c%e3%81%97%e3%80%8d%e3%82%92%e3%82%84,https://physical-balance-lab.com/599/,2020-01-14T16:44:05,2024-05-23T16:52:53,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,427,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-04-30-19.38.48-An-anatomical-illustration-of-a-human-skeleton-with-the-spine-visibly-curved-in-a-C-shape-demonstrating-a-condition-similar-to-scoliosis.-The-skeleto.png,2,7,24.0,20.0,20.0,19.0,5.0,4.0,4.0,4.0,2.0,216.0,0.009259259259259259,30.578703703703702,0.0,21.0,0.0,13.523809523809524,0.8449074074074074,50,星ヶ丘 肩こり（0クリック） / 肩 甲骨 はがし 名古屋（0クリック） / 肩甲骨はがし 名古屋（0クリック） / 名古屋 肩甲骨はがし（0クリック） / 名古屋肩甲骨はがし（0クリック）,記事別アイキャッチへ差し替え + 本文画像を2枚追加
917,【脊柱側弯症の手術を受けた10年後の痛みは？2023年研究データから見えてきたこと】,%e3%80%90%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e6%89%8b%e8%a1%93%e3%81%ae%e7%a0%94%e7%a9%b6%e3%83%87%e3%83%bc%e3%82%bf%e3%81%8b%e3%82%89%e8%a6%8b%e3%81%88%e3%81%a6%e3%81%8d%e3%81%9f%e3%81%93,https://physical-balance-lab.com/917/,2024-08-19T21:08:16,2024-08-19T23:41:56,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,7,23.0,17.0,20.0,16.0,10.0,5.0,8.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.7632850241545892,51,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1142,五十肩の痛みが長引く理由は“軸ズレ”かも？僕が考える慢性化のメカニズムと対策,%e4%ba%94%e5%8d%81%e8%82%a9%e3%81%ae%e7%97%9b%e3%81%bf%e3%81%8c%e9%95%b7%e5%bc%95%e3%81%8f%e7%90%86%e7%94%b1%e3%81%af%e8%bb%b8%e3%82%ba%e3%83%ac%e3%81%8b%e3%82%82%ef%bc%9f%e5%83%95,https://physical-balance-lab.com/1142/,2025-02-12T13:47:46,2025-02-12T13:47:46,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,7,23.0,20.0,22.0,15.0,9.0,8.0,9.0,6.0,10.0,217.0,0.04608294930875576,10.732718894009217,4.0,54.0,0.07407407407407407,7.407407407407407,1.5869565217391304,52,名古屋 名東区 整体 五十肩（0クリック） / 星ヶ丘 五十肩（0クリック） / 軸ズレとは（0クリック） / 肩 甲 上腕 リズム 崩れ 原因（0クリック） / 側 弯症 ぶら下がり 効果（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
602,【腰痛予防：反り腰にならない椅子の座り方】,602,https://physical-balance-lab.com/602/,2021-10-07T16:54:11,2024-05-29T00:32:54,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,2,"604,603",https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/afb1711c903472524f6584e093f92f61_s__large.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/IMG_2283__large.jpg,1,2,23.0,19.0,20.0,14.0,8.0,6.0,6.0,4.0,0.0,169.0,0.0,16.786982248520708,0.0,24.0,0.0,15.375,1.4106280193236715,53,パイプ椅子 腰が痛い（0クリック） / 反り腰にならない座り方（0クリック） / 反り腰 座り方（0クリック） / 椅子 反り腰（0クリック） / 反り腰に ならない 座り方（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1700,猫背が呼吸機能を低下させる理由をエビデンス解説〜姿勢と肺活量の意外な関係〜,%e7%8c%ab%e8%83%8c%e3%81%8c%e5%91%bc%e5%90%b8%e6%a9%9f%e8%83%bd%e3%82%92%e4%bd%8e%e4%b8%8b%e3%81%95%e3%81%9b%e3%82%8b%e7%90%86%e7%94%b1%e3%82%92%e3%82%a8%e3%83%93%e3%83%87%e3%83%b3%e3%82%b9%e8%a7%a3,https://physical-balance-lab.com/1700/,2026-02-27T16:21:49,2026-02-27T16:21:49,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,23.0,15.0,16.0,12.0,7.0,4.0,5.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.2342995169082125,54,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
703,【腰痛：産後の腰痛に『レッドコード整体』が効果的だった例】,%e3%80%90%e8%85%b0%e7%97%9b%ef%bc%9a%e7%94%a3%e5%be%8c%e3%81%ae%e8%85%b0%e7%97%9b%e3%81%ab%e3%80%8e%e3%83%ac%e3%83%83%e3%83%89%e3%82%b3%e3%83%bc%e3%83%89%e6%95%b4%e4%bd%93%e3%80%8f%e3%81%8c%e5%8a%b9,https://physical-balance-lab.com/703/,2024-04-12T18:44:06,2024-06-06T19:02:19,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,3,2,"681,704",https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/Firefly-リビングで掃除機をかけている30代日本人女性。カジュアルな白いTシャツとデニム姿で、腰痛を気にしている様子。-90930-e1717667558601.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/Firefly-日本人女性。30代。赤ちゃんを高い高いしている。公園。晴れの日。笑顔。-76425-e1717668130911.jpg,1,5,22.0,15.0,16.0,12.0,3.0,2.0,2.0,2.0,8.0,795.0,0.010062893081761006,29.5937106918239,0.0,66.0,0.0,10.636363636363637,0.553030303030303,55,レッドコード 整体（0クリック） / 子供 名古屋 名東区 整体 腰痛（0クリック） / 腰痛 名古屋栄（0クリック） / 子供 名古屋 名東区 整体 側弯症（0クリック） / 産後 マッサージ 栄（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1734,学校検診で側弯症を指摘されたら様子見でいい？思春期特発性側弯症の受診タイミング,ais-school-screening-next-step,https://physical-balance-lab.com/1734/,2026-04-06T13:41:50,2026-04-06T13:41:50,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,20.0,14.0,18.0,11.0,12.0,7.0,9.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.4333333333333336,56,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1564,レッドコード整体の施術フローと安全性：初回評価〜介入〜再評価,%e3%83%ac%e3%83%83%e3%83%89%e3%82%b3%e3%83%bc%e3%83%89%e6%95%b4%e4%bd%93%e3%81%ae%e6%96%bd%e8%a1%93%e3%83%95%e3%83%ad%e3%83%bc%e3%81%a8%e5%ae%89%e5%85%a8%e6%80%a7%ef%bc%9a%e5%88%9d%e5%9b%9e%e8%a9%95,https://physical-balance-lab.com/1564/,2025-09-12T15:17:51,2025-09-12T15:19:06,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,20.0,13.0,13.0,13.0,8.0,4.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.6222222222222225,57,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1699,猫背が胃もたれ・逆流を悪化させる理由をエビデンス解説〜姿勢と消化器の意外な関係〜,%e7%8c%ab%e8%83%8c%e3%81%8c%e8%83%83%e3%82%82%e3%81%9f%e3%82%8c%e3%83%bb%e9%80%86%e6%b5%81%e3%82%92%e6%82%aa%e5%8c%96%e3%81%95%e3%81%9b%e3%82%8b%e7%90%86%e7%94%b1%e3%82%92%e3%82%a8%e3%83%93%e3%83%87,https://physical-balance-lab.com/1699/,2026-03-11T18:43:06,2026-03-11T18:43:06,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,20.0,13.0,15.0,13.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.6083333333333334,58,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
814,【腰痛：膝の伸展制限と腰痛の意外な関係！原因から対策まで徹底解説！】,%e3%80%90%e8%85%b0%e7%97%9b%ef%bc%9a%e8%86%9d%e3%81%ae%e4%bc%b8%e5%b1%95%e5%88%b6%e9%99%90%e3%81%a8%e8%85%b0%e7%97%9b%e3%81%ae%e6%84%8f%e5%a4%96%e3%81%aa%e9%96%a2%e4%bf%82%ef%bc%81%e5%8e%9f%e5%9b%a0,https://physical-balance-lab.com/814/,2024-07-16T17:30:41,2024-07-17T12:06:35,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,3,0,,,3,8,19.0,12.0,14.0,11.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.067251461988304,59,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1581,変形性膝関節症に効果的！痛みゼロで始めるレッドコード整体！,%e5%a4%89%e5%bd%a2%e6%80%a7%e8%86%9d%e9%96%a2%e7%af%80%e7%97%87%e3%81%ab%e5%8a%b9%e6%9e%9c%e7%9a%84%ef%bc%81%e7%97%9b%e3%81%bf%e3%82%bc%e3%83%ad%e3%81%a7%e5%a7%8b%e3%82%81%e3%82%8b%e3%83%ac%e3%83%83,https://physical-balance-lab.com/1581/,2025-10-14T18:39:54,2025-10-14T18:39:54,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,8,19.0,6.0,8.0,8.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,6.166666666666667,0.0,0.0,0.0,,0.8538011695906433,60,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1159,その膝の痛み、実は脛骨のねじれが原因かも？｜50代女性のための膝痛改善ガイド,%e3%81%9d%e3%81%ae%e8%86%9d%e3%81%ae%e7%97%9b%e3%81%bf%e3%80%81%e5%ae%9f%e3%81%af%e8%84%9b%e9%aa%a8%e3%81%ae%e3%81%ad%e3%81%98%e3%82%8c%e3%81%8c%e5%8e%9f%e5%9b%a0%e3%81%8b%e3%82%82%ef%bc%9f%ef%bd%9c50,https://physical-balance-lab.com/1159/,2025-03-06T13:43:20,2025-03-06T13:43:20,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,7,18.0,16.0,16.0,13.0,3.0,3.0,3.0,1.0,10.0,473.0,0.021141649048625793,12.118393234672304,1.0,99.0,0.010101010101010102,8.797979797979798,0.6759259259259259,61,膝 ねじれ（0クリック） / 膝のねじれ（0クリック） / 脛骨捻転（0クリック） / 膝のねじれ 整体（0クリック） / 側弯症 膝の痛み（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1479,【筋・筋膜性腰痛解説シリーズ】第7回：驚きの即効性！ストレイン・カウンターストレイン療法で腰痛から解放される理由！,%e3%80%90%e7%ad%8b%e3%83%bb%e7%ad%8b%e8%86%9c%e6%80%a7%e8%85%b0%e7%97%9b%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac7%e5%9b%9e%ef%bc%9a%e9%a9%9a%e3%81%8d%e3%81%ae%e5%8d%b3,https://physical-balance-lab.com/1479/,2025-06-24T18:36:09,2025-06-24T18:36:09,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,3,0,,,3,8,17.0,11.0,11.0,6.0,8.0,5.0,5.0,3.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,,1.9084967320261437,62,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1549,【むち打ち症解説シリーズ】第7回：専門家がむち打ち症をどう見るか（評価編）〜症状の裏側を探る思考プロセス〜,%e3%80%90%e3%82%80%e3%81%a1%e6%89%93%e3%81%a1%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac7%e5%9b%9e%ef%bc%9a%e5%b0%82%e9%96%80%e5%ae%b6%e3%81%8c%e3%82%80%e3%81%a1,https://physical-balance-lab.com/1549/,2025-08-09T12:04:56,2025-08-09T12:04:56,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,9,16.0,9.0,10.0,8.0,6.0,3.0,3.0,3.0,0.0,7.0,0.0,36.285714285714285,0.0,0.0,0.0,,1.5208333333333333,63,胸椎椎間板ヘルニア 症状 チェック（0クリック） / 側弯症 確かめ方（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
463,【腰痛：ただの腰痛と坐骨神経痛の違い】,%e3%80%90%e8%85%b0%e7%97%9b%ef%bc%9a%e3%81%9f%e3%81%a0%e3%81%ae%e8%85%b0%e7%97%9b%e3%81%a8%e5%9d%90%e9%aa%a8%e7%a5%9e%e7%b5%8c%e7%97%9b%e3%81%ae%e9%81%95%e3%81%84%e3%80%91,https://physical-balance-lab.com/463/,2024-04-16T15:47:14,2024-08-23T23:08:31,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,262,https://physical-balance-lab.com/wp/wp-content/uploads/2024/04/cat_youtsu.jpg,2,3,16.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,31.0,0.03225806451612903,18.548387096774192,0.0,4.0,0.0,9.75,0.0,64,腰痛 坐骨神経痛 違い（0クリック） / 坐骨神経痛 整体 整骨院 どっち（0クリック） / 腰痛と坐骨神経痛の違い（0クリック）,記事別アイキャッチへ差し替え + 本文画像を2枚追加
1127,40代からの腰痛、歳のせい？【脊柱側弯症と諦めない】痛みのない快適な毎日を取り戻す方法,40%e4%bb%a3%e3%81%8b%e3%82%89%e3%81%ae%e8%85%b0%e7%97%9b%e3%80%81%e6%ad%b3%e3%81%ae%e3%81%9b%e3%81%84%ef%bc%9f%e3%80%90%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%a8%e8%ab%a6%e3%82%81%e3%81%aa,https://physical-balance-lab.com/1127/,2025-01-21T17:02:23,2025-01-21T17:02:23,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,3,0,,,3,6,15.0,14.0,14.0,4.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0814814814814815,65,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1472,【筋・筋膜性腰痛解説シリーズ】第6回：なぜ「姿勢を良くしなさい」と言われるの？〜筋膜から見た姿勢と腰痛の深い関係〜,1472,https://physical-balance-lab.com/1472/,2025-06-19T12:25:58,2025-06-19T15:32:42,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,11,14.0,11.0,12.0,4.0,5.0,4.0,4.0,2.0,0.0,42.0,0.0,7.619047619047619,0.0,15.0,0.0,5.866666666666666,1.4484126984126982,66,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
804,【膝痛：ゴルフ好き必見！膝の内側の痛みにさよなら！その原因と効果的なケアをご紹介】,%e3%80%90%e8%86%9d%e7%97%9b%ef%bc%9a%e3%82%b4%e3%83%ab%e3%83%95%e5%a5%bd%e3%81%8d%e5%bf%85%e8%a6%8b%ef%bc%81%e8%86%9d%e3%81%ae%e5%86%85%e5%81%b4%e3%81%ae%e7%97%9b%e3%81%bf%e3%81%ab%e3%81%95%e3%82%88,https://physical-balance-lab.com/804/,2024-07-08T12:18:52,2024-07-08T12:18:52,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,4,14.0,11.0,11.0,8.0,4.0,2.0,2.0,2.0,5.0,248.0,0.020161290322580645,16.733870967741936,1.0,35.0,0.02857142857142857,11.257142857142858,1.1587301587301586,67,ゴルフ 膝 痛み（0クリック） / ゴルフ 膝が痛い（0クリック） / ゴルフ 左膝 内側 痛い（0クリック） / 側 弯症 ぶら下がり 効果（0クリック） / 側弯症 ぶら下がり 効果（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1575,レッドコード整体は五十肩や肩関節の痛みには効果があるの？,%e3%83%ac%e3%83%83%e3%83%89%e3%82%b3%e3%83%bc%e3%83%89%e6%95%b4%e4%bd%93%e3%81%af%e4%ba%94%e5%8d%81%e8%82%a9%e3%82%84%e8%82%a9%e9%96%a2%e7%af%80%e3%81%ae%e7%97%9b%e3%81%bf%e3%81%ab%e3%81%af%e5%8a%b9,https://physical-balance-lab.com/1575/,2025-10-06T15:44:39,2025-10-06T15:46:53,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,13.0,10.0,10.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.9358974358974359,68,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
610,【腰痛：座り姿勢で足を組むと姿勢が崩れるって本当？】,%e3%80%90%e8%85%b0%e7%97%9b%ef%bc%9a%e5%ba%a7%e3%82%8a%e5%a7%bf%e5%8b%a2%e3%81%a7%e8%b6%b3%e3%82%92%e7%b5%84%e3%82%80%e3%81%a8%e5%a7%bf%e5%8b%a2%e3%81%8c%e5%b4%a9%e3%82%8c%e3%82%8b%e3%81%a3%e3%81%a6,https://physical-balance-lab.com/610/,2020-07-06T17:05:09,2024-07-18T12:29:39,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,2,"425,426",https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-04-28-01.23.28-Transform-the-image-of-the-40-year-old-Japanese-businesswoman-at-her-modern-office-desk-into-a-floral-painting.-The-setting-is-artistic-replacing-off-e1721273360329.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-04-28-01.26.26-A-30-something-Asian-woman-working-at-her-desk-on-a-computer-in-a-modern-office-setting.-She-has-a-focused-expression-embodying-professionalism-and-d.png,1,3,13.0,12.0,12.0,9.0,1.0,1.0,1.0,1.0,0.0,84.0,0.0,19.30952380952381,0.0,16.0,0.0,6.625,0.31196581196581197,69,足を組む 腰痛（0クリック） / 側弯症 足を組む（0クリック） / 子供 名古屋 名東区 整体 側弯症（0クリック） / 腰痛 足組むと楽（0クリック） / 足 組まないようにする（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1195,【側弯症解説シリーズ完結】第10回：あなたの毎日を楽にする！整体師直伝の日常ケア実践術,%e3%80%90%e5%81%b4%e5%bc%af%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e5%ae%8c%e7%b5%90%e3%80%91%e7%ac%ac10%e5%9b%9e%ef%bc%9a%e3%81%82%e3%81%aa%e3%81%9f%e3%81%ae%e6%af%8e%e6%97%a5,https://physical-balance-lab.com/1195/,2025-04-30T13:47:36,2025-04-30T13:48:45,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,12.0,11.0,12.0,10.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.351851851851852,70,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1769,背中の片側だけ盛り上がるのはなぜ？胸郭のねじれと背骨の並び方をやさしく解説！,one-sided-back-rib-hump-trunk-asymmetry-guide,https://physical-balance-lab.com/1769/,2026-05-04T12:30:00,2026-06-18T19:51:21,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,11.0,11.0,12.0,7.0,11.0,11.0,12.0,7.0,6.0,74.0,0.08108108108108109,5.9324324324324325,6.0,74.0,0.08108108108108109,5.9324324324324325,4.055555555555555,71,背中 片方 だけ 盛り上がる（1クリック） / 背中 片側 だけ 盛り上がる（0クリック） / 背中 片側 盛り上がり（0クリック） / 背中 片側だけ 盛り上がる（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1118,【思春期脊柱側弯症の予防策：健康な成長をサポートするためにできること】,%e3%80%90%e6%80%9d%e6%98%a5%e6%9c%9f%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%ae%e4%ba%88%e9%98%b2%e7%ad%96%ef%bc%9a%e5%81%a5%e5%ba%b7%e3%81%aa%e6%88%90%e9%95%b7%e3%82%92%e3%82%b5%e3%83%9d,https://physical-balance-lab.com/1118/,2024-12-19T13:53:40,2024-12-19T13:53:40,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,10,11.0,8.0,9.0,5.0,6.0,4.0,5.0,2.0,4.0,109.0,0.03669724770642202,8.486238532110093,4.0,46.0,0.08695652173913043,10.673913043478262,2.212121212121212,72,子供 名古屋 名東区 整体 側弯症（0クリック） / 名古屋 名東区 整体 側弯症（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1589,アスリートのためのレッドコード整体：パフォーマンス向上の実例,%e3%82%a2%e3%82%b9%e3%83%aa%e3%83%bc%e3%83%88%e3%81%ae%e3%81%9f%e3%82%81%e3%81%ae%e3%83%ac%e3%83%83%e3%83%89%e3%82%b3%e3%83%bc%e3%83%89%e6%95%b4%e4%bd%93%ef%bc%9a%e3%83%91%e3%83%95%e3%82%a9%e3%83%bc,https://physical-balance-lab.com/1589/,2025-12-04T11:46:13,2025-12-04T11:47:50,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,10,11.0,5.0,9.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3686868686868687,73,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1166,【側弯症解説シリーズ】第1回：知らないと危険！脊柱側弯症が引き起こす”隠れた関節制限”の真実,%e3%80%90%e5%81%b4%e5%bc%af%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac1%e5%9b%9e%ef%bc%9a%e7%9f%a5%e3%82%89%e3%81%aa%e3%81%84%e3%81%a8%e5%8d%b1%e9%99%ba%ef%bc%81,https://physical-balance-lab.com/1166/,2025-03-17T17:20:34,2025-03-17T17:20:34,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,844,https://physical-balance-lab.com/wp/wp-content/uploads/2024/07/00000041.jpg,2,11,11.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3686868686868687,74,,記事別アイキャッチへ差し替え + 本文画像を2枚追加
1148,僕が考える、側弯症がもたらす腰の動かしづらさと痛みのヒミツ,%e5%83%95%e3%81%8c%e8%80%83%e3%81%88%e3%82%8b%e3%80%81%e5%81%b4%e5%bc%af%e7%97%87%e3%81%8c%e3%82%82%e3%81%9f%e3%82%89%e3%81%99%e8%85%b0%e3%81%ae%e5%8b%95%e3%81%8b%e3%81%97%e3%81%a5%e3%82%89%e3%81%95,https://physical-balance-lab.com/1148/,2025-02-21T12:23:29,2025-02-21T12:23:29,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,3,0,,,3,10,11.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,75,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
