page,clicks,impressions,ctr,position,post_id
https://physical-balance-lab.com/news/%E3%80%90%E5%B9%B4%E5%86%85%E3%81%AF12%E6%9C%8828%E6%97%A5%E3%81%BE%E3%81%A7%E3%81%A7%E3%81%99%EF%BC%81%E3%80%91/,0,6,0.0,3.6666666666666665,
https://physical-balance-lab.com/news/%E3%80%90%E6%94%B9%E3%82%81%E3%81%A6%E3%81%8A%E7%9B%86%E4%BC%91%E3%81%BF%E3%81%AE%E3%81%8A%E7%9F%A5%E3%82%89%E3%81%9B%E3%80%91-%E2%81%A1/,0,8,0.0,8.875,
https://physical-balance-lab.com/news/%E3%80%90%E7%AD%8B%E8%82%89%E3%81%8C%E7%A1%AC%E3%81%8F%E3%81%AA%E3%82%8B%E3%81%AE%E3%81%AF%E3%80%81%E9%96%A2%E7%AF%80%E3%81%AE%E5%8B%95%E3%81%8D%E3%81%8C%E5%B0%8F%E3%81%95%E3%81%84%E3%81%8B%E3%82%89/,0,46,0.0,9.195652173913043,
https://physical-balance-lab.com/news/%E3%80%901%E3%82%B9%E3%83%88%E3%83%AC%E3%83%83%E3%83%8130%E7%A7%92%E3%81%AE%E3%81%99%E3%82%9D%E3%82%81%E3%80%91/,0,31,0.0,18.741935483870968,
https://physical-balance-lab.com/news/sample-news5/,0,6,0.0,6.0,
https://physical-balance-lab.com/tag/%E3%81%B6%E3%82%89%E4%B8%8B%E3%81%8C%E3%82%8A%E6%95%B4%E4%BD%93/,0,5,0.0,19.2,
https://physical-balance-lab.com/tag/%E4%BA%94%E5%8D%81%E8%82%A9/,0,2,0.0,36.0,
https://physical-balance-lab.com/tag/%E5%9D%90%E9%AA%A8%E7%A5%9E%E7%B5%8C%E7%97%9B/,0,2,0.0,50.5,
https://physical-balance-lab.com/tag/%E8%84%8A%E6%9F%B1%E5%81%B4%E5%BC%AF%E7%97%87/,0,3,0.0,1.6666666666666665,
https://physical-balance-lab.com/tag/meito-ku/,0,17,0.0,36.05882352941177,
https://physical-balance-lab.com/tag/meito-ku/page/19/,0,2,0.0,8.0,19
https://physical-balance-lab.com/tag/redcord-seitai/,0,4,0.0,8.5,
https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg.webp,0,4,0.0,28.75,
https://physical-balance-lab.com/wp/wp-content/uploads/2024/09/%E3%83%97%E3%83%AC%E3%83%BC%E3%83%AA%E3%83%BC%E3%81%8F%E3%82%93%EF%BC%92-224x300.webp,0,2,0.0,31.5,
https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/ImageFX-12.png.webp,0,1,0.0,10.0,
